0_3422,0.42,True,True
0_3423,0.42,True,True
0_3424,0.4,True,True
0_3425,0.4,True,True
0_3426,0.38,True,True
0_3427,0.38,True,True
0_3428,0.38,True,True
0_3429,0.4,True,True
0_3430,0.4,True,True
0_3431,0.4,True,True
0_3432,0.4,True,True
0_3433,0.4,True,True
0_3434,0.4,True,True
0_3435,0.4,True,True
0_3436,0.4,True,True
0_3437,0.38,True,True
0_3438,0.38,True,True
0_3439,0.38,True,True
0_3440,0.38,True,True
0_3441,0.38,True,True
0_3442,0.4,True,True
0_3443,0.4,True,True
0_3444,0.4,True,True
0_3445,0.4,True,True
0_3446,0.4,True,True
0_3447,0.4,True,True
0_3448,0.4,True,True
0_3449,0.46,True,True
0_3450,0.46,True,True
0_3451,0.46,True,True
0_3452,0.5,True,True
0_3453,0.5,True,True
0_3454,0.5,True,True
0_3455,0.5,True,True
0_3456,0.5,True,True
0_3457,0.5,True,True
0_3458,0.5,True,True
0_3459,0.5,True,True
0_3460,0.48,True,True
0_3461,0.48,True,True
0_3462,0.48,True,True
0_3463,0.5,True,True
0_3464,0.5,True,True
0_3465,0.5,True,True
0_3466,0.5,True,True
0_3467,0.5,True,True
0_3468,0.5,True,True
0_3469,0.5,True,True
0_3470,0.5,True,True
0_3471,0.5,True,True
0_3472,0.5,True,True
0_3473,0.5,True,True
0_3474,0.5,True,True
0_3475,0.52,True,True
0_3476,0.52,True,True
0_3477,0.52,True,True
0_3478,0.52,True,True
0_3479,0.52,True,True
0_3480,0.52,True,True
0_3481,0.52,True,True
0_3482,0.52,True,True
0_3483,0.52,True,True
0_3484,0.52,True,True
0_3485,0.52,True,True
0_3486,0.52,True,True
0_3487,0.52,True,True
0_3488,0.54,True,True
0_3489,0.54,True,True
0_3490,0.54,True,True
0_3491,0.54,True,True
0_3492,0.54,True,True
0_3493,0.54,True,True
0_3494,0.54,True,True
0_3495,0.54,True,True
0_3496,0.56,True,True
0_3497,0.56,True,True
0_3498,0.54,True,True
0_3499,0.54,True,True
0_3500,0.54,True,True
0_3501,0.56,True,True
0_3502,0.56,True,True
0_3503,0.56,True,True
0_3504,0.56,True,True
0_3505,0.56,True,True
0_3506,0.54,True,True
0_3507,0.54,True,True
0_3508,0.52,True,True
0_3509,0.52,True,True
0_3510,0.52,True,True
0_3511,0.52,True,True
0_3512,0.52,True,True
0_3513,0.54,True,True
0_3514,0.54,True,True
0_3515,0.54,True,True
0_3516,0.56,True,True
0_3517,0.56,True,True
0_3518,0.56,True,True
0_3519,0.56,True,True
0_3520,0.56,True,True
0_3521,0.52,True,True
0_3522,0.52,True,True
0_3523,0.52,True,True
0_3524,0.54,True,True
0_3525,0.54,True,True
0_3526,0.54,True,True
0_3527,0.54,True,True
0_3528,0.54,True,True
0_3529,0.52,True,True
0_3530,0.52,True,True
0_3531,0.5,True,True
0_3532,0.5,True,True
0_3533,0.5,True,True
0_3534,0.5,True,True
0_3535,0.5,True,True
0_3536,0.46,True,True
0_3537,0.46,True,True
0_3538,0.46,True,True
0_3539,0.4,True,True
0_3540,0.4,True,True
0_3541,0.36,True,True
0_3542,0.36,True,True
0_3543,0.36,True,True
0_3544,0.36,True,True
0_3545,0.36,True,True
0_3546,0.36,True,True
0_3547,0.36,True,True
0_3548,0.36,True,True
0_3549,0.36,True,True
0_3550,0.36,True,True
0_3551,0.36,True,True
0_3552,0.36,True,True
0_3553,0.36,True,True
0_3554,0.36,True,True
0_3555,0.36,True,True
0_3556,0.36,True,True
0_3557,0.38,True,True
0_3558,0.38,True,True
0_3559,0.36,True,True
0_3560,0.36,True,True
0_3561,0.36,True,True
0_3562,0.36,True,True
0_3563,0.36,True,True
0_3564,0.38,True,True
0_3565,0.38,True,True
0_3566,0.38,True,True
0_3567,0.38,True,True
0_3568,0.38,True,True
0_3569,0.36,True,True
0_3570,0.36,True,True
0_3571,0.36,True,True
0_3572,0.36,True,True
0_3573,0.36,True,True
0_3574,0.36,True,True
0_3575,0.36,True,True
0_3576,0.36,True,True
0_3577,0.36,True,True
0_3578,0.38,True,True
0_3579,0.38,True,True
0_3580,0.38,True,True
0_3581,0.38,True,True
0_3582,0.38,True,True
0_3583,0.38,True,True
0_3584,0.38,True,True
0_3585,0.36,True,True
0_3586,0.36,True,True
0_3587,0.36,True,True
0_3588,0.36,True,True
0_3589,0.36,True,True
0_3590,0.36,True,True
0_3591,0.36,True,True
0_3592,0.36,True,True
0_3593,0.36,True,True
0_3594,0.36,True,True
0_3595,0.34,True,True
0_3596,0.34,True,True
0_3597,0.34,True,True
0_3598,0.34,True,True
0_3599,0.34,True,True
0_3600,0.34,True,True
0_3601,0.34,True,True
0_3602,0.34,True,True
0_3603,0.36,True,True
0_3604,0.36,True,True
0_3605,0.36,True,True
0_3606,0.36,True,True
0_3607,0.36,True,True
0_3608,0.36,True,True
0_3609,0.36,True,True
0_3610,0.36,True,True
0_3611,0.36,True,True
0_3612,0.36,True,True
0_3613,0.36,True,True
0_3614,0.36,True,True
0_3615,0.36,True,True
0_3616,0.36,True,True
0_3617,0.36,True,True
0_3618,0.36,True,True
0_3619,0.36,True,True
0_3620,0.36,True,True
0_3621,0.36,True,True
0_3622,0.36,True,True
0_3623,0.36,True,True
0_3624,0.36,True,True
0_3625,0.36,True,True
0_3626,0.38,True,True
0_3627,0.38,True,True
0_3628,0.38,True,True
0_3629,0.38,True,True
0_3630,0.38,True,True
0_3631,0.38,True,True
0_3632,0.38,True,True
0_3633,0.38,True,True
0_3634,0.38,True,True
0_3635,0.38,True,True
0_3636,0.4,True,True
0_3637,0.4,True,True
0_3638,0.4,True,True
0_3639,0.4,True,True
0_3640,0.4,True,True
0_3641,0.38,True,True
0_3642,0.38,True,True
0_3643,0.38,True,True
0_3644,0.38,True,True
0_3645,0.38,True,True
0_3646,0.4,True,True
0_3647,0.4,True,True
0_3648,0.4,True,True
0_3649,0.4,True,True
0_3650,0.4,True,True
0_3651,0.42,True,True
0_3652,0.42,True,True
0_3653,0.42,True,True
0_3654,0.4,True,True
0_3655,0.4,True,True
0_3656,0.4,True,True
0_3657,0.4,True,True
0_3658,0.4,True,True
0_3659,0.42,True,True
0_3660,0.42,True,True
0_3661,0.44,True,True
0_3662,0.44,True,True
0_3663,0.44,True,True
0_3664,0.44,True,True
0_3665,0.44,True,True
0_3666,0.44,True,True
0_3667,0.48,True,True
0_3668,0.48,True,True
0_3669,0.5,True,True
0_3670,0.5,True,True
0_3671,0.5,True,True
0_3672,0.52,True,True
0_3673,0.52,True,True
0_3674,0.52,True,True
0_3675,0.52,True,True
0_3676,0.52,True,True
0_3677,0.52,True,True
0_3678,0.52,True,True
0_3679,0.5,True,True
0_3680,0.5,True,True
0_3681,0.5,True,True
0_3682,0.5,True,True
0_3683,0.5,True,True
0_3684,0.52,True,True
0_3685,0.52,True,True
0_3686,0.52,True,True
0_3687,0.52,True,True
0_3688,0.52,True,True
0_3689,0.54,True,True
0_3690,0.54,True,True
0_3691,0.54,True,True
0_3692,0.54,True,True
0_3693,0.54,True,True
0_3694,0.54,True,True
0_3695,0.54,True,True
0_3696,0.54,True,True
0_3697,0.54,True,True
0_3698,0.54,True,True
0_3699,0.54,True,True
0_3700,0.52,True,True
0_3701,0.52,True,True
0_3702,0.52,True,True
0_3703,0.52,True,True
0_3704,0.52,True,True
0_3705,0.54,True,True
0_3706,0.54,True,True
0_3707,0.54,True,True
0_3708,0.54,True,True
0_3709,0.54,True,True
0_3710,0.54,True,True
0_3711,0.54,True,True
0_3712,0.54,True,True
0_3713,0.54,True,True
0_3714,0.54,True,True
0_3715,0.54,True,True
0_3716,0.54,True,True
0_3717,0.54,True,True
0_3718,0.54,True,True
0_3719,0.54,True,True
0_3720,0.52,True,True
0_3721,0.52,True,True
0_3722,0.52,True,True
0_3723,0.52,True,True
0_3724,0.52,True,True
0_3725,0.52,True,True
0_3726,0.54,True,True
0_3727,0.54,True,True
0_3728,0.58,True,True
0_3729,0.58,True,True
0_3730,0.58,True,True
0_3731,0.54,True,True
0_3732,0.54,True,True
0_3733,0.58,True,True
0_3734,0.58,True,True
0_3735,0.58,True,True
0_3736,0.6,True,True
0_3737,0.6,True,True
0_3738,0.58,True,True
0_3739,0.58,True,True
0_3740,0.58,True,True
0_3741,0.56,True,True
0_3742,0.56,True,True
0_3743,0.52,True,True
0_3744,0.52,True,True
0_3745,0.52,True,True
0_3746,0.48,True,True
0_3747,0.48,True,True
0_3748,0.48,True,True
0_3749,0.48,True,True
0_3750,0.48,True,True
0_3751,0.48,True,True
0_3752,0.48,True,True
0_3753,0.48,True,True
0_3754,0.48,True,True
0_3755,0.48,True,True
0_3756,0.5,True,True
0_3757,0.5,True,True
0_3758,0.5,True,True
0_3759,0.52,True,True
0_3760,0.52,True,True
0_3761,0.52,True,True
0_3762,0.52,True,True
0_3763,0.52,True,True
0_3764,0.52,True,True
0_3765,0.52,True,True
0_3766,0.52,True,True
0_3767,0.52,True,True
0_3768,0.52,True,True
0_3769,0.54,True,True
0_3770,0.54,True,True
0_3771,0.56,True,True
0_3772,0.56,True,True
0_3773,0.56,True,True
0_3774,0.56,True,True
0_3775,0.56,True,True
0_3776,0.56,True,True
0_3777,0.56,True,True
0_3778,0.56,True,True
0_3779,0.56,True,True
0_3780,0.56,True,True
0_3781,0.56,True,True
0_3782,0.54,True,True
0_3783,0.54,True,True
0_3784,0.54,True,True
0_3785,0.54,True,True
0_3786,0.54,True,True
0_3787,0.56,True,True
0_3788,0.56,True,True
0_3789,0.58,True,True
0_3790,0.58,True,True
0_3791,0.58,True,True
0_3792,0.54,True,True
0_3793,0.54,True,True
0_3794,0.56,True,True
0_3795,0.56,True,True
0_3796,0.56,True,True
0_3797,0.56,True,True
0_3798,0.56,True,True
0_3799,0.52,True,True
0_3800,0.52,True,True
0_3801,0.52,True,True
0_3802,0.48,True,True
0_3803,0.48,True,True
0_3804,0.48,True,True
0_3805,0.48,True,True
0_3806,0.48,True,True
0_3807,0.44,True,True
0_3808,0.44,True,True
0_3809,0.44,True,True
0_3810,0.38,True,True
0_3811,0.38,True,True
0_3812,0.38,True,True
0_3813,0.36,True,True
0_3814,0.36,True,True
0_3815,0.36,True,True
0_3816,0.36,True,True
0_3817,0.36,True,True
0_3818,0.36,True,True
0_3819,0.36,True,True
0_3820,0.36,True,True
0_3821,0.36,True,True
0_3822,0.36,True,True
0_3823,0.36,True,True
0_3824,0.36,True,True
0_3825,0.34,True,True
0_3826,0.34,True,True
0_3827,0.34,True,True
0_3828,0.34,True,True
0_3829,0.34,True,True
0_3830,0.36,True,True
0_3831,0.36,True,True
0_3832,0.36,True,True
0_3833,0.36,True,True
0_3834,0.36,True,True
0_3835,0.34,True,True
0_3836,0.34,True,True
0_3837,0.34,True,True
0_3838,0.34,True,True
0_3839,0.34,True,True
0_3840,0.34,True,True
0_3841,0.34,True,True
0_3842,0.34,True,True
0_3843,0.36,True,True
0_3844,0.36,True,True
0_3845,0.36,True,True
0_3846,0.34,True,True
0_3847,0.34,True,True
0_3848,0.34,True,True
0_3849,0.34,True,True
0_3850,0.34,True,True
0_3851,0.34,True,True
0_3852,0.34,True,True
0_3853,0.34,True,True
0_3854,0.34,True,True
0_3855,0.34,True,True
0_3856,0.34,True,True
0_3857,0.34,True,True
0_3858,0.34,True,True
0_3859,0.34,True,True
0_3860,0.34,True,True
0_3861,0.34,True,True
0_3862,0.34,True,True
0_3863,0.34,True,True
0_3864,0.34,True,True
0_3865,0.34,True,True
0_3866,0.34,True,True
0_3867,0.34,True,True
0_3868,0.34,True,True
0_3869,0.34,True,True
0_3870,0.34,True,True
0_3871,0.34,True,True
0_3872,0.34,True,True
0_3873,0.34,True,True
0_3874,0.34,True,True
0_3875,0.34,True,True
0_3876,0.34,True,True
0_3877,0.34,True,True
0_3878,0.34,True,True
0_3879,0.36,True,True
0_3880,0.36,True,True
0_3881,0.36,True,True
0_3882,0.36,True,True
0_3883,0.36,True,True
0_3884,0.36,True,True
0_3885,0.36,True,True
0_3886,0.36,True,True
0_3887,0.36,True,True
0_3888,0.36,True,True
0_3889,0.38,True,True
0_3890,0.38,True,True
0_3891,0.38,True,True
0_3892,0.38,True,True
0_3893,0.38,True,True
0_3894,0.36,True,True
0_3895,0.36,True,True
0_3896,0.36,True,True
0_3897,0.36,True,True
0_3898,0.36,True,True
0_3899,0.36,True,True
0_3900,0.36,True,True
0_3901,0.36,True,True
0_3902,0.36,True,True
0_3903,0.36,True,True
0_3904,0.36,True,True
0_3905,0.36,True,True
0_3906,0.36,True,True
0_3907,0.36,True,True
0_3908,0.36,True,True
0_3909,0.38,True,True
0_3910,0.38,True,True
0_3911,0.38,True,True
0_3912,0.38,True,True
0_3913,0.38,True,True
0_3914,0.38,True,True
0_3915,0.38,True,True
0_3916,0.38,True,True
0_3917,0.36,True,True
0_3918,0.36,True,True
0_3919,0.38,True,True
0_3920,0.38,True,True
0_3921,0.38,True,True
0_3922,0.38,True,True
0_3923,0.38,True,True
0_3924,0.38,True,True
0_3925,0.38,True,True
0_3926,0.38,True,True
0_3927,0.38,True,True
0_3928,0.38,True,True
0_3929,0.38,True,True
0_3930,0.38,True,True
0_3931,0.38,True,True
0_3932,0.38,True,True
0_3933,0.4,True,True
0_3934,0.4,True,True
0_3935,0.42,True,True
0_3936,0.42,True,True
0_3937,0.42,True,True
0_3938,0.44,True,True
0_3939,0.44,True,True
0_3940,0.44,True,True
0_3941,0.44,True,True
0_3942,0.44,True,True
0_3943,0.46,True,True
0_3944,0.46,True,True
0_3945,0.46,True,True
0_3946,0.46,True,True
0_3947,0.46,True,True
0_3948,0.44,True,True
0_3949,0.44,True,True
0_3950,0.46,True,True
0_3951,0.46,True,True
0_3952,0.46,True,True
0_3953,0.46,True,True
0_3954,0.46,True,True
0_3955,0.46,True,True
0_3956,0.46,True,True
0_3957,0.46,True,True
0_3958,0.48,True,True
0_3959,0.48,True,True
0_3960,0.48,True,True
0_3961,0.48,True,True
0_3962,0.48,True,True
0_3963,0.46,True,True
0_3964,0.46,True,True
0_3965,0.46,True,True
0_3966,0.44,True,True
0_3967,0.44,True,True
0_3968,0.46,True,True
0_3969,0.46,True,True
0_3970,0.46,True,True
0_3971,0.46,True,True
0_3972,0.46,True,True
0_3973,0.44,True,True
0_3974,0.44,True,True
0_3975,0.44,True,True
0_3976,0.46,True,True
0_3977,0.46,True,True
0_3978,0.46,True,True
0_3979,0.46,True,True
0_3980,0.46,True,True
0_3981,0.48,True,True
0_3982,0.48,True,True
0_3983,0.48,True,True
0_3984,0.48,True,True
0_3985,0.48,True,True
0_3986,0.48,True,True
0_3987,0.48,True,True
0_3988,0.48,True,True
0_3989,0.5,True,True
0_3990,0.5,True,True
0_3991,0.52,True,True
0_3992,0.52,True,True
0_3993,0.52,True,True
0_3994,0.56,True,True
0_3995,0.56,True,True
0_3996,0.58,True,True
0_3997,0.58,True,True
0_3998,0.58,True,True
0_3999,0.58,True,True
0_4000,0.58,True,True
0_4001,0.58,True,True
0_4002,0.58,True,True
0_4003,0.58,True,True
0_4004,0.58,True,True
0_4005,0.58,True,True
0_4006,0.62,True,True
0_4007,0.62,True,True
0_4008,0.62,True,True
0_4009,0.6,True,True
0_4010,0.6,True,True
0_4011,0.6,True,True
0_4012,0.56,True,True
0_4013,0.56,True,True
0_4014,0.56,True,True
0_4015,0.56,True,True
0_4016,0.56,True,True
0_4017,0.54,True,True
0_4018,0.54,True,True
0_4019,0.52,True,True
0_4020,0.52,True,True
0_4021,0.52,True,True
0_4022,0.52,True,True
0_4023,0.52,True,True
0_4024,0.52,True,True
0_4025,0.52,True,True
0_4026,0.52,True,True
0_4027,0.54,True,True
0_4028,0.54,True,True
0_4029,0.54,True,True
0_4030,0.54,True,True
0_4031,0.54,True,True
0_4032,0.54,True,True
0_4033,0.54,True,True
0_4034,0.54,True,True
0_4035,0.54,True,True
0_4036,0.54,True,True
0_4037,0.54,True,True
0_4038,0.54,True,True
0_4039,0.54,True,True
0_4040,0.54,True,True
0_4041,0.54,True,True
0_4042,0.54,True,True
0_4043,0.52,True,True
0_4044,0.52,True,True
0_4045,0.52,True,True
0_4046,0.52,True,True
0_4047,0.52,True,True
0_4048,0.54,True,True
0_4049,0.54,True,True
0_4050,0.54,True,True
0_4051,0.54,True,True
0_4052,0.54,True,True
0_4053,0.52,True,True
0_4054,0.52,True,True
0_4055,0.52,True,True
0_4056,0.52,True,True
0_4057,0.52,True,True
0_4058,0.52,True,True
0_4059,0.52,True,True
0_4060,0.54,True,True
0_4061,0.54,True,True
0_4062,0.54,True,True
0_4063,0.54,True,True
0_4064,0.54,True,True
0_4065,0.54,True,True
0_4066,0.54,True,True
0_4067,0.54,True,True
0_4068,0.54,True,True
0_4069,0.54,True,True
0_4070,0.54,True,True
0_4071,0.54,True,True
0_4072,0.54,True,True
0_4073,0.54,True,True
0_4074,0.54,True,True
0_4075,0.54,True,True
0_4076,0.56,True,True
0_4077,0.56,True,True
0_4078,0.56,True,True
0_4079,0.56,True,True
0_4080,0.56,True,True
0_4081,0.52,True,True
0_4082,0.52,True,True
0_4083,0.58,True,True
0_4084,0.58,True,True
0_4085,0.58,True,True
0_4086,0.62,True,True
0_4087,0.62,True,True
0_4088,0.64,True,True
0_4089,0.64,True,True
0_4090,0.64,True,True
0_4091,0.72,True,True
0_4092,0.72,True,True
0_4093,0.86,True,True
0_4094,0.86,True,True
0_4095,0.86,True,True
0_4096,0.86,True,True
0_4097,0.86,True,True
0_4098,0.86,True,True
0_4099,0.66,True,True
0_4100,0.66,True,True
0_4101,0.42,True,True
0_4102,0.42,True,True
0_4103,0.42,True,True
0_4104,0.4,True,True
0_4105,0.4,True,True
0_4106,0.4,True,True
0_4107,0.4,True,True
0_4108,0.4,True,True
0_4109,0.38,True,True
0_4110,0.38,True,True
0_4111,0.38,True,True
0_4112,0.38,True,True
0_4113,0.38,True,True
0_4114,0.38,True,True
0_4115,0.38,True,True
0_4116,0.38,True,True
0_4117,0.38,True,True
0_4118,0.38,True,True
0_4119,0.38,True,True
0_4120,0.38,True,True
0_4121,0.38,True,True
0_4122,0.38,True,True
0_4123,0.38,True,True
0_4124,0.36,True,True
0_4125,0.36,True,True
0_4126,0.38,True,True
0_4127,0.38,True,True
0_4128,0.38,True,True
0_4129,0.38,True,True
0_4130,0.38,True,True
0_4131,0.38,True,True
0_4132,0.38,True,True
0_4133,0.38,True,True
0_4134,0.38,True,True
0_4135,0.38,True,True
0_4136,0.38,True,True
0_4137,0.38,True,True
0_4138,0.38,True,True
0_4139,0.38,True,True
0_4140,0.38,True,True
0_4141,0.38,True,True
0_4142,0.38,True,True
0_4143,0.38,True,True
0_4144,0.38,True,True
0_4145,0.38,True,True
0_4146,0.38,True,True
0_4147,0.38,True,True
0_4148,0.38,True,True
0_4149,0.38,True,True
0_4150,0.38,True,True
0_4151,0.38,True,True
0_4152,0.38,True,True
0_4153,0.38,True,True
0_4154,0.4,True,True
0_4155,0.4,True,True
0_4156,0.4,True,True
0_4157,0.4,True,True
0_4158,0.38,True,True
0_4159,0.38,True,True
0_4160,0.38,True,True
0_4161,0.38,True,True
0_4162,0.38,True,True
0_4163,0.4,True,True
0_4164,0.4,True,True
0_4165,0.4,True,True
0_4166,0.4,True,True
0_4167,0.4,True,True
0_4168,0.4,True,True
0_4169,0.4,True,True
0_4170,0.4,True,True
0_4171,0.4,True,True
0_4172,0.4,True,True
0_4173,0.42,True,True
0_4174,0.42,True,True
0_4175,0.44,True,True
0_4176,0.44,True,True
0_4177,0.44,True,True
0_4178,0.44,True,True
0_4179,0.44,True,True
0_4180,0.44,True,True
0_4181,0.44,True,True
0_4182,0.44,True,True
0_4183,0.46,True,True
0_4184,0.46,True,True
0_4185,0.46,True,True
0_4186,0.46,True,True
0_4187,0.46,True,True
0_4188,0.48,True,True
0_4189,0.48,True,True
0_4190,0.48,True,True
0_4191,0.46,True,True
0_4192,0.46,True,True
